starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	13
Thu Dec 21 06:03:47 2023	1703131427	6	8	14	8
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	2	13	14	11
Thu Dec 21 06:03:47 2023	1703131427	4	10	14	9
Thu Dec 21 06:03:47 2023	1703131427	0	14	14	14
Thu Dec 21 06:03:47 2023	1703131427	2	12	14	11
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	8
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	3	11	14	9
Thu Dec 21 06:03:47 2023	1703131427	2	13	14	12
Thu Dec 21 06:03:47 2023	1703131427	2	12	14	11
Thu Dec 21 06:03:47 2023	1703131427	4	10	14	9
Thu Dec 21 06:03:47 2023	1703131427	3	11	14	10
Thu Dec 21 06:03:47 2023	1703131427	2	12	14	8
Thu Dec 21 06:03:47 2023	1703131427	7	8	14	5
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	5
Thu Dec 21 06:03:47 2023	1703131427	4	10	14	9
Thu Dec 21 06:03:47 2023	1703131427	6	9	14	7
Thu Dec 21 06:03:47 2023	1703131427	4	10	14	9
Thu Dec 21 06:03:47 2023	1703131427	2	13	14	11
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	7
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	8
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	7
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	13
Thu Dec 21 06:03:47 2023	1703131427	5	10	14	7
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	14
Thu Dec 21 06:03:47 2023	1703131427	2	13	14	11
Thu Dec 21 06:03:47 2023	1703131427	6	8	14	7
Thu Dec 21 06:03:47 2023	1703131427	6	8	14	8
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	8
Thu Dec 21 06:03:47 2023	1703131427	1	13	14	13
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	8	7	14	5
Thu Dec 21 06:03:47 2023	1703131427	6	8	14	7
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	12
Thu Dec 21 06:03:47 2023	1703131427	3	12	14	11
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	5	9	14	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	14	5
Thu Dec 21 06:03:47 2023	1703131427	7	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	3	12	14	12
Thu Dec 21 06:03:47 2023	1703131427	8	7	14	6
Thu Dec 21 06:03:47 2023	1703131427	4	10	14	9
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	13
Thu Dec 21 06:03:47 2023	1703131427	9	5	14	4
Thu Dec 21 06:03:47 2023	1703131427	5	10	14	7
Thu Dec 21 06:03:47 2023	1703131427	3	12	14	6
Thu Dec 21 06:03:47 2023	1703131427	0	14	14	13
Thu Dec 21 06:03:47 2023	1703131427	6	8	14	7
Thu Dec 21 06:03:47 2023	1703131427	1	14	14	13
Thu Dec 21 06:03:47 2023	1703131427	4	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	10
Thu Dec 21 06:03:47 2023	1703131427	10	5	15	4
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	1	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	1	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	1	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	11	4	15	3
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	10
Thu Dec 21 06:03:47 2023	1703131427	7	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	7
Thu Dec 21 06:03:47 2023	1703131427	0	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	10
Thu Dec 21 06:03:47 2023	1703131427	1	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	6
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	11
Thu Dec 21 06:03:47 2023	1703131427	7	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	6
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	9
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	6
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	6
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	7
Thu Dec 21 06:03:47 2023	1703131427	2	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	12
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	4
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	10
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	6
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	8	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	10
Thu Dec 21 06:03:47 2023	1703131427	10	4	15	3
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	5	9	15	9
Thu Dec 21 06:03:47 2023	1703131427	11	4	15	3
Thu Dec 21 06:03:47 2023	1703131427	6	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	6
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	11	4	15	3
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	9
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	8
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	8	7	15	5
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	11	4	15	3
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	9
Thu Dec 21 06:03:47 2023	1703131427	4	10	15	10
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	6
Thu Dec 21 06:03:47 2023	1703131427	0	15	15	14
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	9	6	15	5
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	10	5	15	5
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	5
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	10
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	11	4	15	4
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	10
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	11
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	5
Thu Dec 21 06:03:47 2023	1703131427	8	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	10
Thu Dec 21 06:03:47 2023	1703131427	4	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	10
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	10
Thu Dec 21 06:03:47 2023	1703131427	8	8	15	5
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	8	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	7	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	0	15	15	14
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	10
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	10
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	10
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	9
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	10
Thu Dec 21 06:03:47 2023	1703131427	5	11	15	10
Thu Dec 21 06:03:47 2023	1703131427	8	7	15	6
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	11
Thu Dec 21 06:03:47 2023	1703131427	2	14	15	11
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	10
Thu Dec 21 06:03:47 2023	1703131427	2	14	15	11
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	7
Thu Dec 21 06:03:47 2023	1703131427	2	14	15	12
Thu Dec 21 06:03:47 2023	1703131427	0	15	15	15
Thu Dec 21 06:03:47 2023	1703131427	2	14	15	11
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	6	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	5	11	15	8
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	9
Thu Dec 21 06:03:47 2023	1703131427	1	15	15	12
Thu Dec 21 06:03:47 2023	1703131427	5	10	15	7
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	11
Thu Dec 21 06:03:47 2023	1703131427	4	12	15	9
Thu Dec 21 06:03:47 2023	1703131427	4	11	15	10
Thu Dec 21 06:03:47 2023	1703131427	7	8	15	7
Thu Dec 21 06:03:47 2023	1703131427	6	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	7	9	15	8
Thu Dec 21 06:03:47 2023	1703131427	8	8	15	8
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	10
Thu Dec 21 06:03:47 2023	1703131427	1	14	15	14
Thu Dec 21 06:03:47 2023	1703131427	1	15	15	11
Thu Dec 21 06:03:47 2023	1703131427	2	13	15	13
Thu Dec 21 06:03:47 2023	1703131427	3	12	15	12
Thu Dec 21 06:03:47 2023	1703131427	6	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	6	10	15	9
Thu Dec 21 06:03:47 2023	1703131427	4	12	16	9
Thu Dec 21 06:03:47 2023	1703131427	4	12	16	9
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	14
Thu Dec 21 06:03:47 2023	1703131427	0	15	16	11
Thu Dec 21 06:03:47 2023	1703131427	10	5	16	5
Thu Dec 21 06:03:47 2023	1703131427	8	8	16	6
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	13
Thu Dec 21 06:03:47 2023	1703131427	0	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	1	14	16	10
Thu Dec 21 06:03:47 2023	1703131427	5	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	14
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	11	4	16	4
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	8	7	16	6
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	10
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	8
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	14
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	7	8	16	7
Thu Dec 21 06:03:47 2023	1703131427	8	8	16	7
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	3	12	16	11
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	3	12	16	10
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	14
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	10
Thu Dec 21 06:03:47 2023	1703131427	6	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	9	7	16	6
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	14
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	9
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	9
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	11
Thu Dec 21 06:03:47 2023	1703131427	10	6	16	6
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	14
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	8	8	16	6
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	9
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	9
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	10
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	14
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	13
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	12
Thu Dec 21 06:03:47 2023	1703131427	2	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	11
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	14
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	12
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	8	8	16	7
Thu Dec 21 06:03:47 2023	1703131427	2	15	16	14
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	13
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	8
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	7
Thu Dec 21 06:03:47 2023	1703131427	2	15	16	12
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	16
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	11	5	16	5
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	12
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	4	12	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	5	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	4	12	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	12
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	13
Thu Dec 21 06:03:47 2023	1703131427	5	12	16	11
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	10
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	15
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	10
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	10
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	2	15	16	12
Thu Dec 21 06:03:47 2023	1703131427	1	15	16	15
Thu Dec 21 06:03:47 2023	1703131427	2	14	16	12
Thu Dec 21 06:03:47 2023	1703131427	3	14	16	11
Thu Dec 21 06:03:47 2023	1703131427	4	13	16	9
Thu Dec 21 06:03:47 2023	1703131427	8	8	16	7
Thu Dec 21 06:03:47 2023	1703131427	3	13	16	12
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	16
Thu Dec 21 06:03:47 2023	1703131427	3	14	16	13
Thu Dec 21 06:03:47 2023	1703131427	7	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	7	10	16	8
Thu Dec 21 06:03:47 2023	1703131427	6	11	16	10
Thu Dec 21 06:03:47 2023	1703131427	7	9	16	9
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	16
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	16
Thu Dec 21 06:03:47 2023	1703131427	0	16	16	12
Thu Dec 21 06:03:47 2023	1703131427	6	10	16	9
Thu Dec 21 06:03:47 2023	1703131427	3	13	17	11
Thu Dec 21 06:03:47 2023	1703131427	0	16	17	15
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	12
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	14
Thu Dec 21 06:03:47 2023	1703131427	3	13	17	13
Thu Dec 21 06:03:47 2023	1703131427	0	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	0	16	17	16
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	13
Thu Dec 21 06:03:47 2023	1703131427	3	13	17	10
Thu Dec 21 06:03:47 2023	1703131427	7	10	17	9
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	10
Thu Dec 21 06:03:47 2023	1703131427	3	13	17	12
Thu Dec 21 06:03:47 2023	1703131427	2	14	17	12
Thu Dec 21 06:03:47 2023	1703131427	0	16	17	12
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	5	11	17	9
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	16
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	10
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	9
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	11
Thu Dec 21 06:03:47 2023	1703131427	7	10	17	8
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	10
Thu Dec 21 06:03:47 2023	1703131427	0	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	9
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	15
Thu Dec 21 06:03:47 2023	1703131427	7	10	17	9
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	16
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	9
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	9
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	9
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	16
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	12
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	12
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	13
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	11
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	11
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	13
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	13
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	13
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	10
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	12
Thu Dec 21 06:03:47 2023	1703131427	7	10	17	9
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	9
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	10
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	15
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	14
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	11
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	12
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	9
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	11
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	12
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	17
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	10
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	11
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	12
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	13
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	11
Thu Dec 21 06:03:47 2023	1703131427	7	11	17	8
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	17
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	12
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	13
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	11
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	11
Thu Dec 21 06:03:47 2023	1703131427	1	17	17	17
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	15
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	10
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	15
Thu Dec 21 06:03:47 2023	1703131427	2	16	17	14
Thu Dec 21 06:03:47 2023	1703131427	6	11	17	11
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	13
Thu Dec 21 06:03:47 2023	1703131427	2	15	17	12
Thu Dec 21 06:03:47 2023	1703131427	4	13	17	11
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	13
Thu Dec 21 06:03:47 2023	1703131427	3	14	17	14
Thu Dec 21 06:03:47 2023	1703131427	1	16	17	15
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	9
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	10
Thu Dec 21 06:03:47 2023	1703131427	5	12	17	10
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	17
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	16
Thu Dec 21 06:03:47 2023	1703131427	0	17	17	16
Thu Dec 21 06:03:47 2023	1703131427	4	13	18	11
Thu Dec 21 06:03:47 2023	1703131427	0	17	18	15
Thu Dec 21 06:03:47 2023	1703131427	1	16	18	15
Thu Dec 21 06:03:47 2023	1703131427	4	14	18	12
